"","sensor","time","pm_1","pm_25","pm_10","location","day","sen","build_age","direction"
"460",3,419715,20,35,45,"in","Tuesday","03","new","east"
"461",3,420627,20,35,45,"in","Tuesday","03","new","east"
"462",3,421538,19,34,45,"in","Tuesday","03","new","east"
"463",3,422451,18,32,42,"in","Tuesday","03","new","east"
"464",3,423363,17,32,39,"in","Tuesday","03","new","east"
"465",3,424274,17,31,39,"in","Tuesday","03","new","east"
"466",3,425187,16,30,35,"in","Tuesday","03","new","east"
"467",3,426098,15,28,33,"in","Tuesday","03","new","east"
"468",3,427011,15,27,31,"in","Tuesday","03","new","east"
"469",3,427922,14,25,29,"in","Tuesday","03","new","east"
"470",3,428834,15,26,29,"in","Tuesday","03","new","east"
"471",3,429747,15,27,31,"in","Tuesday","03","new","east"
"472",3,430659,15,27,30,"in","Tuesday","03","new","east"
"473",3,431500,15,27,30,"in","Tuesday","03","new","east"
"474",3,432342,15,27,30,"in","Tuesday","03","new","east"
"475",3,433253,15,26,29,"in","Tuesday","03","new","east"
"476",3,434095,15,26,29,"in","Tuesday","03","new","east"
"477",3,434935,15,26,29,"in","Tuesday","03","new","east"
"478",3,435848,16,27,29,"in","Tuesday","03","new","east"
"479",3,436688,16,27,29,"in","Tuesday","03","new","east"
"480",3,437530,16,27,29,"in","Tuesday","03","new","east"
"481",3,438441,16,27,29,"in","Tuesday","03","new","east"
"482",3,439283,16,27,29,"in","Tuesday","03","new","east"
"483",3,440124,16,27,29,"in","Tuesday","03","new","east"
"484",3,441036,16,27,29,"in","Tuesday","03","new","east"
"485",3,441948,16,28,30,"in","Tuesday","03","new","east"
"486",3,442860,16,27,31,"in","Tuesday","03","new","east"
"487",3,443772,17,29,34,"in","Tuesday","03","new","east"
"488",3,444685,17,29,35,"in","Tuesday","03","new","east"
"489",3,445597,17,29,34,"in","Tuesday","03","new","east"
"490",3,446510,17,29,34,"in","Tuesday","03","new","east"
"491",3,447421,17,30,35,"in","Tuesday","03","new","east"
"492",3,448333,18,30,36,"in","Tuesday","03","new","east"
"493",3,449246,18,30,36,"in","Tuesday","03","new","east"
"494",3,450157,19,31,40,"in","Tuesday","03","new","east"
"495",3,451069,18,30,39,"in","Tuesday","03","new","east"
"496",3,451981,18,30,38,"in","Tuesday","03","new","east"
"497",3,452823,18,30,38,"in","Tuesday","03","new","east"
"498",3,453663,18,30,38,"in","Tuesday","03","new","east"
"499",3,454576,17,30,36,"in","Tuesday","03","new","east"
"500",3,455417,17,30,36,"in","Tuesday","03","new","east"
"501",3,456258,17,30,36,"in","Tuesday","03","new","east"
"502",3,457170,17,29,36,"in","Tuesday","03","new","east"
"503",3,458012,17,29,36,"in","Tuesday","03","new","east"
"504",3,458853,17,29,36,"in","Tuesday","03","new","east"
"505",3,459765,17,29,36,"in","Tuesday","03","new","east"
"506",3,460606,17,29,36,"in","Tuesday","03","new","east"
"507",3,461448,17,29,36,"in","Tuesday","03","new","east"
"508",3,462360,17,29,35,"in","Tuesday","03","new","east"
"509",3,463201,17,29,35,"in","Tuesday","03","new","east"
"510",3,464043,17,29,35,"in","Tuesday","03","new","east"
"511",3,464955,18,30,37,"in","Tuesday","03","new","east"
"512",3,465796,18,30,37,"in","Tuesday","03","new","east"
"513",3,466637,18,30,37,"in","Tuesday","03","new","east"
"514",3,467549,17,30,37,"in","Tuesday","03","new","east"
"515",3,468390,17,30,37,"in","Tuesday","03","new","east"
"516",3,469231,17,30,37,"in","Tuesday","03","new","east"
"517",3,470144,17,29,36,"in","Tuesday","03","new","east"
"518",3,470985,17,29,36,"in","Tuesday","03","new","east"
"519",3,471826,17,29,36,"in","Tuesday","03","new","east"
"520",3,472738,17,29,33,"in","Tuesday","03","new","east"
"521",3,473580,17,29,33,"in","Tuesday","03","new","east"
"522",3,474421,17,29,33,"in","Tuesday","03","new","east"
"523",3,475333,17,29,33,"in","Tuesday","03","new","east"
"524",3,476175,17,29,33,"in","Tuesday","03","new","east"
"525",3,477016,16,28,32,"in","Tuesday","03","new","east"
"526",3,477928,15,27,31,"in","Tuesday","03","new","east"
"527",3,478769,15,27,31,"in","Tuesday","03","new","east"
"528",3,479610,15,27,31,"in","Tuesday","03","new","east"
"529",3,480522,15,26,30,"in","Tuesday","03","new","east"
"530",3,481363,15,26,30,"in","Tuesday","03","new","east"
"531",3,482204,15,26,30,"in","Tuesday","03","new","east"
"532",3,483117,15,27,29,"in","Tuesday","03","new","east"
"533",3,484028,14,26,28,"in","Tuesday","03","new","east"
"534",3,484940,14,26,30,"in","Tuesday","03","new","east"
"535",3,485853,14,25,33,"in","Tuesday","03","new","east"
"536",3,486764,14,25,33,"in","Tuesday","03","new","east"
"537",3,487676,14,25,33,"in","Tuesday","03","new","east"
"538",3,488589,14,26,34,"in","Tuesday","03","new","east"
"539",3,489501,14,27,35,"in","Tuesday","03","new","east"
"540",3,490413,14,27,35,"in","Tuesday","03","new","east"
"541",3,491325,16,28,38,"in","Tuesday","03","new","east"
"542",3,492236,16,27,37,"in","Tuesday","03","new","east"
"543",3,493149,16,29,40,"in","Tuesday","03","new","east"
"544",3,494061,16,28,37,"in","Tuesday","03","new","east"
"545",3,494902,16,28,37,"in","Tuesday","03","new","east"
"546",3,495744,16,28,37,"in","Tuesday","03","new","east"
"547",3,496655,15,28,34,"in","Tuesday","03","new","east"
"548",3,497497,15,28,34,"in","Tuesday","03","new","east"
"549",3,498337,15,28,34,"in","Tuesday","03","new","east"
"550",3,499250,15,28,35,"in","Tuesday","03","new","east"
"551",3,500091,15,28,35,"in","Tuesday","03","new","east"
"552",3,500932,15,28,35,"in","Tuesday","03","new","east"
"553",3,501844,15,27,34,"in","Tuesday","03","new","east"
"554",3,502685,15,27,34,"in","Tuesday","03","new","east"
"555",3,503527,15,27,34,"in","Tuesday","03","new","east"
"556",3,504439,15,25,32,"in","Tuesday","03","new","east"
"557",3,505280,15,25,32,"in","Tuesday","03","new","east"
"558",3,506122,15,25,32,"in","Tuesday","03","new","east"
"559",3,507033,15,27,35,"in","Tuesday","03","new","east"
"560",3,507945,15,27,35,"in","Tuesday","03","new","east"
"561",3,508858,15,27,34,"in","Tuesday","03","new","east"
"562",3,509769,14,26,32,"in","Tuesday","03","new","east"
"563",3,510682,13,24,28,"in","Tuesday","03","new","east"
"564",3,511593,14,25,29,"in","Tuesday","03","new","east"
"565",3,512505,14,24,28,"in","Tuesday","03","new","east"
"566",3,513417,14,24,28,"in","Tuesday","03","new","east"
"567",3,514329,14,24,28,"in","Tuesday","03","new","east"
"568",3,515240,14,25,28,"in","Tuesday","03","new","east"
"569",3,516153,13,22,25,"in","Tuesday","03","new","east"
"570",3,517064,13,23,27,"in","Tuesday","03","new","east"
"571",3,517977,12,23,27,"in","Tuesday","03","new","east"
"572",3,518817,12,23,27,"in","Tuesday","03","new","east"
"573",3,519659,12,23,27,"in","Tuesday","03","new","east"
"574",3,520570,12,23,26,"in","Tuesday","03","new","east"
"575",3,521412,12,23,26,"in","Tuesday","03","new","east"
"576",3,522253,12,23,26,"in","Tuesday","03","new","east"
"577",3,523165,13,25,29,"in","Tuesday","03","new","east"
"578",3,524007,13,25,29,"in","Tuesday","03","new","east"
"579",3,524848,13,25,29,"in","Tuesday","03","new","east"
"580",3,525760,13,24,31,"in","Tuesday","03","new","east"
"581",3,526602,13,24,31,"in","Tuesday","03","new","east"
"582",3,527442,13,24,31,"in","Tuesday","03","new","east"
"583",3,528355,13,25,31,"in","Tuesday","03","new","east"
"584",3,529196,13,25,31,"in","Tuesday","03","new","east"
"585",3,530036,13,25,31,"in","Tuesday","03","new","east"
"586",3,530949,14,26,32,"in","Tuesday","03","new","east"
"587",3,531790,14,26,32,"in","Tuesday","03","new","east"
"588",3,532631,14,26,32,"in","Tuesday","03","new","east"
"589",3,533542,14,26,33,"in","Tuesday","03","new","east"
"590",3,534384,14,26,33,"in","Tuesday","03","new","east"
"591",3,535225,14,26,33,"in","Tuesday","03","new","east"
"592",3,536137,15,28,35,"in","Tuesday","03","new","east"
"593",3,536979,15,28,35,"in","Tuesday","03","new","east"
"594",3,537820,15,28,35,"in","Tuesday","03","new","east"
"595",3,538732,16,30,37,"in","Tuesday","03","new","east"
"596",3,539573,16,30,37,"in","Tuesday","03","new","east"
"597",3,540414,16,30,37,"in","Tuesday","03","new","east"
"598",3,541326,17,30,35,"in","Tuesday","03","new","east"
"599",3,542168,17,30,35,"in","Tuesday","03","new","east"
"600",3,543008,17,30,35,"in","Tuesday","03","new","east"
"601",3,543921,17,30,35,"in","Tuesday","03","new","east"
"602",3,544761,17,30,35,"in","Tuesday","03","new","east"
"603",3,545603,17,30,35,"in","Tuesday","03","new","east"
"604",3,546514,17,31,37,"in","Tuesday","03","new","east"
"605",3,547356,17,31,37,"in","Tuesday","03","new","east"
"606",3,548197,17,31,37,"in","Tuesday","03","new","east"
"607",3,549109,18,31,37,"in","Tuesday","03","new","east"
"608",3,549951,18,31,37,"in","Tuesday","03","new","east"
"609",3,550792,18,31,37,"in","Tuesday","03","new","east"
"610",3,551704,17,31,35,"in","Tuesday","03","new","east"
"611",3,552545,17,31,35,"in","Tuesday","03","new","east"
"612",3,553387,17,31,35,"in","Tuesday","03","new","east"
"613",3,554298,17,31,35,"in","Tuesday","03","new","east"
"614",3,555210,17,32,35,"in","Tuesday","03","new","east"
"615",3,556122,17,32,35,"in","Tuesday","03","new","east"
"616",3,557034,17,32,34,"in","Tuesday","03","new","east"
"617",3,557945,16,30,31,"in","Tuesday","03","new","east"
"618",3,558858,16,30,31,"in","Tuesday","03","new","east"
"619",3,559770,16,29,31,"in","Tuesday","03","new","east"
"620",3,560681,17,30,31,"in","Tuesday","03","new","east"
"621",3,561594,15,28,30,"in","Tuesday","03","new","east"
"622",3,562505,15,27,29,"in","Tuesday","03","new","east"
"623",3,563418,15,27,29,"in","Tuesday","03","new","east"
"624",3,564330,16,28,30,"in","Tuesday","03","new","east"
"625",3,565241,16,28,30,"in","Tuesday","03","new","east"
"626",3,566083,16,28,30,"in","Tuesday","03","new","east"
"627",3,566924,16,28,30,"in","Tuesday","03","new","east"
"628",3,567836,16,28,30,"in","Tuesday","03","new","east"
"629",3,568678,16,28,30,"in","Tuesday","03","new","east"
"630",3,569519,15,27,29,"in","Tuesday","03","new","east"
"631",3,570431,16,28,30,"in","Tuesday","03","new","east"
"632",3,571272,16,28,30,"in","Tuesday","03","new","east"
"633",3,572113,16,28,30,"in","Tuesday","03","new","east"
"634",3,573026,17,30,31,"in","Tuesday","03","new","east"
"635",3,573867,17,30,31,"in","Tuesday","03","new","east"
"636",3,574707,17,30,31,"in","Tuesday","03","new","east"
"637",3,575620,14,28,30,"in","Tuesday","03","new","east"
"638",3,576460,14,28,30,"in","Tuesday","03","new","east"
"639",3,577302,14,28,30,"in","Tuesday","03","new","east"
"640",3,578214,14,27,28,"in","Tuesday","03","new","east"
"641",3,579055,14,27,28,"in","Tuesday","03","new","east"
"642",3,579896,14,27,28,"in","Tuesday","03","new","east"
"643",3,580808,14,27,28,"in","Tuesday","03","new","east"
"644",3,581649,14,27,28,"in","Tuesday","03","new","east"
"645",3,582491,14,27,28,"in","Tuesday","03","new","east"
"646",3,583403,15,28,28,"in","Tuesday","03","new","east"
"647",3,584244,15,28,28,"in","Tuesday","03","new","east"
"648",3,585085,15,28,28,"in","Tuesday","03","new","east"
"649",3,585998,15,28,29,"in","Tuesday","03","new","east"
"650",3,586839,15,28,29,"in","Tuesday","03","new","east"
"651",3,587679,16,29,30,"in","Tuesday","03","new","east"
"652",3,588592,15,28,30,"in","Tuesday","03","new","east"
"653",3,589503,15,27,30,"in","Tuesday","03","new","east"
"654",3,590415,13,26,29,"in","Tuesday","03","new","east"
"655",3,591327,12,27,30,"in","Tuesday","03","new","east"
"656",3,592238,12,25,29,"in","Tuesday","03","new","east"
"657",3,593150,12,25,30,"in","Tuesday","03","new","east"
"658",3,594063,13,26,31,"in","Tuesday","03","new","east"
"659",3,594974,14,26,31,"in","Tuesday","03","new","east"
"660",3,595887,13,25,31,"in","Tuesday","03","new","east"
"661",3,596798,12,25,32,"in","Tuesday","03","new","east"
"662",3,597710,12,24,30,"in","Tuesday","03","new","east"
"663",3,598622,13,24,29,"in","Tuesday","03","new","east"
"664",3,599534,13,24,28,"in","Tuesday","03","new","east"
"665",3,600375,13,24,28,"in","Tuesday","03","new","east"
"666",3,601217,13,24,28,"in","Tuesday","03","new","east"
"667",3,602128,12,23,27,"in","Tuesday","03","new","east"
"668",3,602970,13,24,28,"in","Tuesday","03","new","east"
"669",3,603810,13,24,28,"in","Tuesday","03","new","east"
"670",3,604723,14,25,33,"in","Tuesday","03","new","east"
"671",3,605564,14,25,33,"in","Tuesday","03","new","east"
"672",3,606405,14,25,33,"in","Tuesday","03","new","east"
"673",3,607318,15,25,32,"in","Tuesday","03","new","east"
"674",3,608159,15,25,32,"in","Tuesday","03","new","east"
"675",3,609000,14,24,31,"in","Tuesday","03","new","east"
"676",3,609912,13,23,30,"in","Tuesday","03","new","east"
"677",3,610753,13,23,30,"in","Tuesday","03","new","east"
"678",3,611595,14,24,31,"in","Tuesday","03","new","east"
"679",3,612507,15,26,32,"in","Tuesday","03","new","east"
"680",3,613419,15,27,32,"in","Tuesday","03","new","east"
"681",3,614331,15,26,29,"in","Tuesday","03","new","east"
"682",3,615242,15,26,30,"in","Tuesday","03","new","east"
"683",3,616155,15,27,32,"in","Tuesday","03","new","east"
"684",3,617067,16,29,34,"in","Tuesday","03","new","east"
"685",3,617979,16,29,35,"in","Tuesday","03","new","east"
"686",3,618891,17,29,34,"in","Tuesday","03","new","east"
"687",3,619803,16,30,36,"in","Tuesday","03","new","east"
"688",3,620716,17,32,38,"in","Tuesday","03","new","east"
"689",3,621628,17,31,38,"in","Tuesday","03","new","east"
"690",3,622539,17,31,38,"in","Tuesday","03","new","east"
"691",3,623452,17,31,38,"in","Tuesday","03","new","east"
"692",3,624292,17,31,38,"in","Tuesday","03","new","east"
"693",3,625134,17,31,38,"in","Tuesday","03","new","east"
"694",3,626045,17,31,37,"in","Tuesday","03","new","east"
"695",3,626887,17,31,37,"in","Tuesday","03","new","east"
"696",3,627728,17,31,37,"in","Tuesday","03","new","east"
"697",3,628640,17,30,35,"in","Tuesday","03","new","east"
"698",3,629481,17,30,35,"in","Tuesday","03","new","east"
"699",3,630323,17,30,35,"in","Tuesday","03","new","east"
"700",3,631235,16,29,33,"in","Tuesday","03","new","east"
"701",3,632076,16,29,33,"in","Tuesday","03","new","east"
"702",3,632918,16,29,33,"in","Tuesday","03","new","east"
"703",3,15774,0,0,0,"out","Tuesday","03","new","east"
"704",3,19893,0,0,0,"out","Tuesday","03","new","east"
"705",3,20804,0,0,0,"out","Tuesday","03","new","east"
"706",3,21646,0,0,0,"out","Tuesday","03","new","east"
"707",3,22487,0,0,0,"out","Tuesday","03","new","east"
"708",3,23398,0,0,0,"out","Tuesday","03","new","east"
"709",3,24239,0,0,0,"out","Tuesday","03","new","east"
"710",3,25080,0,0,0,"out","Tuesday","03","new","east"
"711",3,25991,0,0,0,"out","Tuesday","03","new","east"
"712",3,26832,0,0,0,"out","Tuesday","03","new","east"
"713",3,27673,0,0,0,"out","Tuesday","03","new","east"
"714",3,28584,0,0,0,"out","Tuesday","03","new","east"
"715",3,29425,0,0,0,"out","Tuesday","03","new","east"
"716",3,30267,0,0,0,"out","Tuesday","03","new","east"
"717",3,31178,0,0,0,"out","Tuesday","03","new","east"
"718",3,32019,0,0,0,"out","Tuesday","03","new","east"
"719",3,32861,0,0,0,"out","Tuesday","03","new","east"
"720",3,33771,0,0,0,"out","Tuesday","03","new","east"
"721",3,34613,0,0,0,"out","Tuesday","03","new","east"
"722",3,35453,0,0,0,"out","Tuesday","03","new","east"
"723",3,36365,0,0,0,"out","Tuesday","03","new","east"
"724",3,37206,0,0,0,"out","Tuesday","03","new","east"
"725",3,38047,0,0,0,"out","Tuesday","03","new","east"
"726",3,38959,0,0,0,"out","Tuesday","03","new","east"
"727",3,39799,0,0,0,"out","Tuesday","03","new","east"
"728",3,40641,0,0,0,"out","Tuesday","03","new","east"
"729",3,41552,0,0,0,"out","Tuesday","03","new","east"
"730",3,42393,0,0,0,"out","Tuesday","03","new","east"
"731",3,43235,0,0,0,"out","Tuesday","03","new","east"
"732",3,44145,0,0,0,"out","Tuesday","03","new","east"
"733",3,44987,0,0,0,"out","Tuesday","03","new","east"
"734",3,45828,0,0,0,"out","Tuesday","03","new","east"
"735",3,46739,0,0,0,"out","Tuesday","03","new","east"
"736",3,47581,0,0,0,"out","Tuesday","03","new","east"
"737",3,48421,0,0,0,"out","Tuesday","03","new","east"
"738",3,49333,0,0,0,"out","Tuesday","03","new","east"
"739",3,50173,0,0,0,"out","Tuesday","03","new","east"
"740",3,51015,0,0,0,"out","Tuesday","03","new","east"
"741",3,51927,0,0,0,"out","Tuesday","03","new","east"
"742",3,52767,0,0,0,"out","Tuesday","03","new","east"
"743",3,53609,0,0,0,"out","Tuesday","03","new","east"
"744",3,54520,1,2,2,"out","Tuesday","03","new","east"
"745",3,55432,1,2,2,"out","Tuesday","03","new","east"
"746",3,56342,1,3,3,"out","Tuesday","03","new","east"
"747",3,57253,1,3,3,"out","Tuesday","03","new","east"
"748",3,58165,1,3,3,"out","Tuesday","03","new","east"
"749",3,59076,1,3,3,"out","Tuesday","03","new","east"
"750",3,59986,1,3,3,"out","Tuesday","03","new","east"
"751",3,60898,1,3,3,"out","Tuesday","03","new","east"
"752",3,61809,1,3,3,"out","Tuesday","03","new","east"
"753",3,62721,1,4,5,"out","Tuesday","03","new","east"
"754",3,63632,0,2,3,"out","Tuesday","03","new","east"
"755",3,64542,0,2,3,"out","Tuesday","03","new","east"
"756",3,65454,0,3,4,"out","Tuesday","03","new","east"
"757",3,66295,0,3,4,"out","Tuesday","03","new","east"
"758",3,67136,0,3,4,"out","Tuesday","03","new","east"
"759",3,68047,0,2,4,"out","Tuesday","03","new","east"
"760",3,68889,0,2,4,"out","Tuesday","03","new","east"
"761",3,69730,0,2,4,"out","Tuesday","03","new","east"
"762",3,70641,0,2,4,"out","Tuesday","03","new","east"
"763",3,71483,0,2,4,"out","Tuesday","03","new","east"
"764",3,72324,0,2,4,"out","Tuesday","03","new","east"
"765",3,73235,0,2,4,"out","Tuesday","03","new","east"
"766",3,74076,0,2,4,"out","Tuesday","03","new","east"
"767",3,74917,0,2,4,"out","Tuesday","03","new","east"
"768",3,75828,0,2,3,"out","Tuesday","03","new","east"
"769",3,76669,0,2,3,"out","Tuesday","03","new","east"
"770",3,77510,0,2,3,"out","Tuesday","03","new","east"
"771",3,78422,0,2,3,"out","Tuesday","03","new","east"
"772",3,79262,0,2,3,"out","Tuesday","03","new","east"
"773",3,80104,0,2,3,"out","Tuesday","03","new","east"
"774",3,81015,0,2,3,"out","Tuesday","03","new","east"
"775",3,81856,0,2,3,"out","Tuesday","03","new","east"
"776",3,82698,0,2,3,"out","Tuesday","03","new","east"
"777",3,83609,0,1,2,"out","Tuesday","03","new","east"
"778",3,84450,0,1,2,"out","Tuesday","03","new","east"
"779",3,85292,0,1,2,"out","Tuesday","03","new","east"
"780",3,86202,0,1,2,"out","Tuesday","03","new","east"
"781",3,87044,0,1,2,"out","Tuesday","03","new","east"
"782",3,87884,0,1,2,"out","Tuesday","03","new","east"
"783",3,88796,0,1,2,"out","Tuesday","03","new","east"
"784",3,89637,0,1,2,"out","Tuesday","03","new","east"
"785",3,90478,0,1,2,"out","Tuesday","03","new","east"
"786",3,91389,0,0,0,"out","Tuesday","03","new","east"
"787",3,92230,0,0,0,"out","Tuesday","03","new","east"
"788",3,93072,0,0,0,"out","Tuesday","03","new","east"
"789",3,93983,0,0,0,"out","Tuesday","03","new","east"
"790",3,94824,0,0,0,"out","Tuesday","03","new","east"
"791",3,95666,0,0,0,"out","Tuesday","03","new","east"
"792",3,96577,0,0,0,"out","Tuesday","03","new","east"
"793",3,97418,0,0,0,"out","Tuesday","03","new","east"
"794",3,98259,0,0,0,"out","Tuesday","03","new","east"
"795",3,99170,0,0,0,"out","Tuesday","03","new","east"
"796",3,100012,0,0,0,"out","Tuesday","03","new","east"
"797",3,100852,0,0,0,"out","Tuesday","03","new","east"
